txn_date,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death
2020-10-03,มหาสารคาม,0,1,0,1,0,1
2020-10-03,มุกดาหาร,0,4,0,4,0,0
2020-10-03,ยะลา,0,134,0,89,0,2
2020-10-03,ยโสธร,0,1,0,0,0,0
2020-10-03,ระนอง,0,0,0,0,0,0
2020-10-03,ระยอง,0,6,0,5,0,0
2020-10-03,ราชบุรี,0,7,0,4,0,0
2020-10-03,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-03,ลพบุรี,0,2,0,2,0,0
2020-10-03,ลำปาง,0,4,0,4,0,0
2020-10-03,ลำพูน,0,4,0,4,0,0
2020-10-03,ศรีสะเกษ,0,8,0,7,0,0
2020-10-03,สกลนคร,0,1,0,1,0,0
2020-10-03,สงขลา,0,134,0,84,0,0
2020-10-03,สตูล,0,18,0,0,0,0
2020-10-03,สมุทรปราการ,0,201,0,81,0,4
2020-10-03,สมุทรสงคราม,0,1,0,1,0,0
2020-10-03,สมุทรสาคร,0,14,0,14,0,1
2020-10-03,สระบุรี,0,5,0,4,0,0
2020-10-03,สระแก้ว,0,10,0,4,0,0
2020-10-03,สิงห์บุรี,0,0,0,0,0,0
2020-10-03,สุพรรณบุรี,0,6,0,6,0,0
2020-10-03,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-03,สุรินทร์,0,9,0,8,0,1
2020-10-03,สุโขทัย,0,3,0,3,0,0
2020-10-03,หนองคาย,0,3,0,3,0,0
2020-10-03,หนองบัวลำภู,0,3,0,3,0,0
2020-10-03,อำนาจเจริญ,0,2,0,1,0,0
2020-10-03,อุดรธานี,0,10,0,8,0,0
2020-10-03,อุตรดิตถ์,0,3,0,2,0,0
2020-10-03,อุทัยธานี,0,1,0,1,0,0
2020-10-03,อุบลราชธานี,0,15,0,13,0,0
2020-10-03,อ่างทอง,0,0,0,0,0,0
2020-10-03,เชียงราย,0,9,0,8,0,0
2020-10-03,เชียงใหม่,0,41,0,35,0,1
2020-10-03,เพชรบุรี,0,2,0,2,0,0
2020-10-03,เพชรบูรณ์,0,3,0,2,0,0
2020-10-03,เลย,0,5,0,5,0,0
2020-10-03,แพร่,0,1,0,1,0,0
2020-10-03,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-03,ไม่ระบุ,0,1,0,0,0,0
2020-10-04,กระบี่,0,20,0,13,0,0
2020-10-04,กรุงเทพมหานคร,1,1789,0,1300,0,25
2020-10-04,กาญจนบุรี,0,9,0,7,0,0
2020-10-04,กาฬสินธุ์,0,3,0,3,0,0
2020-10-04,กำแพงเพชร,0,0,0,0,0,0
2020-10-04,ขอนแก่น,0,6,0,5,0,0
2020-10-04,จันทบุรี,0,3,0,2,0,0
2020-10-04,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-04,ชลบุรี,0,298,0,71,0,2
2020-10-04,ชัยนาท,0,0,0,0,0,0
2020-10-04,ชัยภูมิ,0,3,0,2,0,0
2020-10-04,ชุมพร,0,21,0,21,0,3
2020-10-04,ตรัง,0,7,0,5,0,0
2020-10-04,ตราด,0,0,0,0,0,0
2020-10-04,ตาก,0,3,0,0,0,0
2020-10-04,นครนายก,0,2,0,2,0,0
2020-10-04,นครปฐม,0,22,0,18,0,0
2020-10-04,นครพนม,0,2,0,2,0,0
2020-10-04,นครราชสีมา,0,19,0,17,0,0
2020-10-04,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-04,นครสวรรค์,0,9,0,5,0,0
2020-10-04,นนทบุรี,0,168,0,142,0,3
2020-10-04,นราธิวาส,0,43,0,17,0,2
2020-10-04,น่าน,0,0,0,0,0,0
2020-10-04,บึงกาฬ,0,0,0,0,0,0
2020-10-04,บุรีรัมย์,0,14,0,10,0,1
2020-10-04,ปทุมธานี,0,40,0,37,0,2
2020-10-04,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-04,ปราจีนบุรี,0,9,0,8,0,1
2020-10-04,ปัตตานี,0,94,0,54,0,1
2020-10-04,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-04,พะเยา,0,3,0,3,0,1
2020-10-04,พังงา,0,2,0,2,0,0
2020-10-04,พัทลุง,0,14,0,14,0,0
2020-10-04,พิจิตร,0,0,0,0,0,0
2020-10-04,พิษณุโลก,0,6,0,5,0,0
2020-10-04,ภูเก็ต,0,227,0,209,0,3
2020-10-04,มหาสารคาม,0,1,0,1,0,1
2020-10-04,มุกดาหาร,0,4,0,4,0,0
2020-10-04,ยะลา,0,134,0,89,0,2
2020-10-04,ยโสธร,0,1,0,0,0,0
2020-10-04,ระนอง,0,0,0,0,0,0
2020-10-04,ระยอง,0,6,0,5,0,0
2020-10-04,ราชบุรี,0,7,0,4,0,0
2020-10-04,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-04,ลพบุรี,0,2,0,2,0,0
2020-10-04,ลำปาง,0,4,0,4,0,0
2020-10-04,ลำพูน,0,4,0,4,0,0
2020-10-04,ศรีสะเกษ,0,8,0,7,0,0
2020-10-04,สกลนคร,0,1,0,1,0,0
2020-10-04,สงขลา,0,134,0,84,0,0
2020-10-04,สตูล,0,18,0,0,0,0
2020-10-04,สมุทรปราการ,1,202,0,81,0,4
2020-10-04,สมุทรสงคราม,0,1,0,1,0,0
2020-10-04,สมุทรสาคร,0,14,0,14,0,1
2020-10-04,สระบุรี,0,5,0,4,0,0
2020-10-04,สระแก้ว,0,10,0,4,0,0
2020-10-04,สิงห์บุรี,0,0,0,0,0,0
2020-10-04,สุพรรณบุรี,0,6,0,6,0,0
2020-10-04,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-04,สุรินทร์,0,9,0,8,0,1
2020-10-04,สุโขทัย,0,3,0,3,0,0
2020-10-04,หนองคาย,0,3,0,3,0,0
2020-10-04,หนองบัวลำภู,0,3,0,3,0,0
2020-10-04,อำนาจเจริญ,0,2,0,1,0,0
2020-10-04,อุดรธานี,0,10,0,8,0,0
2020-10-04,อุตรดิตถ์,0,3,0,2,0,0
2020-10-04,อุทัยธานี,0,1,0,1,0,0
2020-10-04,อุบลราชธานี,0,15,0,13,0,0
2020-10-04,อ่างทอง,0,0,0,0,0,0
2020-10-04,เชียงราย,0,9,0,8,0,0
2020-10-04,เชียงใหม่,0,41,0,35,0,1
2020-10-04,เพชรบุรี,0,2,0,2,0,0
2020-10-04,เพชรบูรณ์,0,3,0,2,0,0
2020-10-04,เลย,0,5,0,5,0,0
2020-10-04,แพร่,0,1,0,1,0,0
2020-10-04,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-04,ไม่ระบุ,0,1,0,0,0,0
2020-10-05,กระบี่,0,20,0,13,0,0
2020-10-05,กรุงเทพมหานคร,3,1792,0,1300,0,25
2020-10-05,กาญจนบุรี,0,9,0,7,0,0
2020-10-05,กาฬสินธุ์,0,3,0,3,0,0
2020-10-05,กำแพงเพชร,0,0,0,0,0,0
2020-10-05,ขอนแก่น,0,6,0,5,0,0
2020-10-05,จันทบุรี,0,3,0,2,0,0
2020-10-05,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-05,ชลบุรี,1,299,0,71,0,2
2020-10-05,ชัยนาท,0,0,0,0,0,0
2020-10-05,ชัยภูมิ,0,3,0,2,0,0
2020-10-05,ชุมพร,0,21,0,21,0,3
2020-10-05,ตรัง,0,7,0,5,0,0
2020-10-05,ตราด,0,0,0,0,0,0
2020-10-05,ตาก,0,3,0,0,0,0
2020-10-05,นครนายก,0,2,0,2,0,0
2020-10-05,นครปฐม,0,22,0,18,0,0
2020-10-05,นครพนม,0,2,0,2,0,0
2020-10-05,นครราชสีมา,0,19,0,17,0,0
2020-10-05,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-05,นครสวรรค์,0,9,0,5,0,0
2020-10-05,นนทบุรี,0,168,0,142,0,3
2020-10-05,นราธิวาส,0,43,0,17,0,2
2020-10-05,น่าน,0,0,0,0,0,0
2020-10-05,บึงกาฬ,0,0,0,0,0,0
2020-10-05,บุรีรัมย์,0,14,0,10,0,1
2020-10-05,ปทุมธานี,0,40,0,37,0,2
2020-10-05,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-05,ปราจีนบุรี,0,9,0,8,0,1
2020-10-05,ปัตตานี,0,94,0,54,0,1
2020-10-05,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-05,พะเยา,0,3,0,3,0,1
2020-10-05,พังงา,0,2,0,2,0,0
2020-10-05,พัทลุง,0,14,0,14,0,0
2020-10-05,พิจิตร,0,0,0,0,0,0
2020-10-05,พิษณุโลก,0,6,0,5,0,0
2020-10-05,ภูเก็ต,0,227,0,209,0,3
2020-10-05,มหาสารคาม,0,1,0,1,0,1
2020-10-05,มุกดาหาร,0,4,0,4,0,0
2020-10-05,ยะลา,0,134,0,89,0,2
2020-10-05,ยโสธร,0,1,0,0,0,0
2020-10-05,ระนอง,0,0,0,0,0,0
2020-10-05,ระยอง,0,6,0,5,0,0
2020-10-05,ราชบุรี,0,7,0,4,0,0
2020-10-05,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-05,ลพบุรี,0,2,0,2,0,0
2020-10-05,ลำปาง,0,4,0,4,0,0
2020-10-05,ลำพูน,0,4,0,4,0,0
2020-10-05,ศรีสะเกษ,0,8,0,7,0,0
2020-10-05,สกลนคร,0,1,0,1,0,0
2020-10-05,สงขลา,0,134,0,84,0,0
2020-10-05,สตูล,0,18,0,0,0,0
2020-10-05,สมุทรปราการ,1,203,0,81,0,4
2020-10-05,สมุทรสงคราม,0,1,0,1,0,0
2020-10-05,สมุทรสาคร,0,14,0,14,0,1
2020-10-05,สระบุรี,0,5,0,4,0,0
2020-10-05,สระแก้ว,0,10,0,4,0,0
2020-10-05,สิงห์บุรี,0,0,0,0,0,0
2020-10-05,สุพรรณบุรี,0,6,0,6,0,0
2020-10-05,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-05,สุรินทร์,0,9,0,8,0,1
2020-10-05,สุโขทัย,0,3,0,3,0,0
2020-10-05,หนองคาย,0,3,0,3,0,0
2020-10-05,หนองบัวลำภู,0,3,0,3,0,0
2020-10-05,อำนาจเจริญ,0,2,0,1,0,0
2020-10-05,อุดรธานี,0,10,0,8,0,0
2020-10-05,อุตรดิตถ์,0,3,0,2,0,0
2020-10-05,อุทัยธานี,0,1,0,1,0,0
2020-10-05,อุบลราชธานี,0,15,0,13,0,0
2020-10-05,อ่างทอง,0,0,0,0,0,0
2020-10-05,เชียงราย,0,9,0,8,0,0
2020-10-05,เชียงใหม่,0,41,0,35,0,1
2020-10-05,เพชรบุรี,0,2,0,2,0,0
2020-10-05,เพชรบูรณ์,0,3,0,2,0,0
2020-10-05,เลย,0,5,0,5,0,0
2020-10-05,แพร่,0,1,0,1,0,0
2020-10-05,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-05,ไม่ระบุ,0,1,0,0,0,0
2020-10-06,กระบี่,0,20,0,13,0,0
2020-10-06,กรุงเทพมหานคร,2,1794,0,1300,0,25
2020-10-06,กาญจนบุรี,0,9,0,7,0,0
2020-10-06,กาฬสินธุ์,0,3,0,3,0,0
2020-10-06,กำแพงเพชร,0,0,0,0,0,0
2020-10-06,ขอนแก่น,0,6,0,5,0,0
2020-10-06,จันทบุรี,0,3,0,2,0,0
2020-10-06,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-06,ชลบุรี,4,303,0,71,0,2
2020-10-06,ชัยนาท,0,0,0,0,0,0
2020-10-06,ชัยภูมิ,0,3,0,2,0,0
2020-10-06,ชุมพร,0,21,0,21,0,3
2020-10-06,ตรัง,0,7,0,5,0,0
2020-10-06,ตราด,0,0,0,0,0,0
2020-10-06,ตาก,0,3,0,0,0,0
2020-10-06,นครนายก,0,2,0,2,0,0
2020-10-06,นครปฐม,0,22,0,18,0,0
2020-10-06,นครพนม,0,2,0,2,0,0
2020-10-06,นครราชสีมา,0,19,0,17,0,0
2020-10-06,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-06,นครสวรรค์,0,9,0,5,0,0
2020-10-06,นนทบุรี,2,170,0,142,0,3
2020-10-06,นราธิวาส,0,43,0,17,0,2
2020-10-06,น่าน,0,0,0,0,0,0
2020-10-06,บึงกาฬ,0,0,0,0,0,0
2020-10-06,บุรีรัมย์,0,14,0,10,0,1
2020-10-06,ปทุมธานี,0,40,0,37,0,2
2020-10-06,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-06,ปราจีนบุรี,0,9,0,8,0,1
2020-10-06,ปัตตานี,0,94,0,54,0,1
2020-10-06,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-06,พะเยา,0,3,0,3,0,1
2020-10-06,พังงา,0,2,0,2,0,0
2020-10-06,พัทลุง,0,14,0,14,0,0
2020-10-06,พิจิตร,0,0,0,0,0,0
2020-10-06,พิษณุโลก,0,6,0,5,0,0
2020-10-06,ภูเก็ต,0,227,0,209,0,3
2020-10-06,มหาสารคาม,0,1,0,1,0,1
2020-10-06,มุกดาหาร,0,4,0,4,0,0
2020-10-06,ยะลา,0,134,0,89,0,2
2020-10-06,ยโสธร,0,1,0,0,0,0
2020-10-06,ระนอง,0,0,0,0,0,0
2020-10-06,ระยอง,0,6,0,5,0,0
2020-10-06,ราชบุรี,0,7,0,4,0,0
2020-10-06,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-06,ลพบุรี,0,2,0,2,0,0
2020-10-06,ลำปาง,0,4,0,4,0,0
2020-10-06,ลำพูน,0,4,0,4,0,0
2020-10-06,ศรีสะเกษ,0,8,0,7,0,0
2020-10-06,สกลนคร,0,1,0,1,0,0
2020-10-06,สงขลา,0,134,0,84,0,0
2020-10-06,สตูล,0,18,0,0,0,0
2020-10-06,สมุทรปราการ,2,205,0,81,0,4
2020-10-06,สมุทรสงคราม,0,1,0,1,0,0
2020-10-06,สมุทรสาคร,0,14,0,14,0,1
2020-10-06,สระบุรี,0,5,0,4,0,0
2020-10-06,สระแก้ว,0,10,0,4,0,0
2020-10-06,สิงห์บุรี,0,0,0,0,0,0
2020-10-06,สุพรรณบุรี,0,6,0,6,0,0
2020-10-06,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-06,สุรินทร์,0,9,0,8,0,1
2020-10-06,สุโขทัย,0,3,0,3,0,0
2020-10-06,หนองคาย,0,3,0,3,0,0
2020-10-06,หนองบัวลำภู,0,3,0,3,0,0
2020-10-06,อำนาจเจริญ,0,2,0,1,0,0
2020-10-06,อุดรธานี,0,10,0,8,0,0
2020-10-06,อุตรดิตถ์,0,3,0,2,0,0
2020-10-06,อุทัยธานี,0,1,0,1,0,0
2020-10-06,อุบลราชธานี,0,15,0,13,0,0
2020-10-06,อ่างทอง,0,0,0,0,0,0
2020-10-06,เชียงราย,0,9,0,8,0,0
2020-10-06,เชียงใหม่,0,41,0,35,0,1
2020-10-06,เพชรบุรี,0,2,0,2,0,0
2020-10-06,เพชรบูรณ์,0,3,0,2,0,0
2020-10-06,เลย,0,5,0,5,0,0
2020-10-06,แพร่,0,1,0,1,0,0
2020-10-06,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-06,ไม่ระบุ,0,1,0,0,0,0
2020-10-07,กระบี่,0,20,0,13,0,0
2020-10-07,กรุงเทพมหานคร,12,1806,0,1300,0,25
2020-10-07,กาญจนบุรี,0,9,0,7,0,0
2020-10-07,กาฬสินธุ์,0,3,0,3,0,0
2020-10-07,กำแพงเพชร,0,0,0,0,0,0
2020-10-07,ขอนแก่น,0,6,0,5,0,0
2020-10-07,จันทบุรี,0,3,0,2,0,0
2020-10-07,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-07,ชลบุรี,0,303,0,71,0,2
2020-10-07,ชัยนาท,0,0,0,0,0,0
2020-10-07,ชัยภูมิ,0,3,0,2,0,0
2020-10-07,ชุมพร,0,21,0,21,0,3
2020-10-07,ตรัง,0,7,0,5,0,0
2020-10-07,ตราด,0,0,0,0,0,0
2020-10-07,ตาก,1,4,0,0,0,0
2020-10-07,นครนายก,0,2,0,2,0,0
2020-10-07,นครปฐม,0,22,0,18,0,0
2020-10-07,นครพนม,0,2,0,2,0,0
2020-10-07,นครราชสีมา,0,19,0,17,0,0
2020-10-07,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-07,นครสวรรค์,0,9,0,5,0,0
2020-10-07,นนทบุรี,1,171,0,142,0,3
2020-10-07,นราธิวาส,0,43,0,17,0,2
2020-10-07,น่าน,0,0,0,0,0,0
2020-10-07,บึงกาฬ,0,0,0,0,0,0
2020-10-07,บุรีรัมย์,0,14,0,10,0,1
2020-10-07,ปทุมธานี,1,41,0,37,0,2
2020-10-07,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-07,ปราจีนบุรี,0,9,0,8,0,1
2020-10-07,ปัตตานี,0,94,0,54,0,1
2020-10-07,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-07,พะเยา,0,3,0,3,0,1
2020-10-07,พังงา,0,2,0,2,0,0
2020-10-07,พัทลุง,0,14,0,14,0,0
2020-10-07,พิจิตร,0,0,0,0,0,0
2020-10-07,พิษณุโลก,0,6,0,5,0,0
2020-10-07,ภูเก็ต,0,227,0,209,0,3
2020-10-07,มหาสารคาม,0,1,0,1,0,1
2020-10-07,มุกดาหาร,0,4,0,4,0,0
2020-10-07,ยะลา,0,134,0,89,0,2
2020-10-07,ยโสธร,0,1,0,0,0,0
2020-10-07,ระนอง,0,0,0,0,0,0
2020-10-07,ระยอง,0,6,0,5,0,0
2020-10-07,ราชบุรี,0,7,0,4,0,0
2020-10-07,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-07,ลพบุรี,0,2,0,2,0,0
2020-10-07,ลำปาง,0,4,0,4,0,0
2020-10-07,ลำพูน,0,4,0,4,0,0
2020-10-07,ศรีสะเกษ,0,8,0,7,0,0
2020-10-07,สกลนคร,0,1,0,1,0,0
2020-10-07,สงขลา,0,134,0,84,0,0
2020-10-07,สตูล,0,18,0,0,0,0
2020-10-07,สมุทรปราการ,0,205,0,81,0,4
2020-10-07,สมุทรสงคราม,0,1,0,1,0,0
2020-10-07,สมุทรสาคร,0,14,0,14,0,1
2020-10-07,สระบุรี,0,5,0,4,0,0
2020-10-07,สระแก้ว,0,10,0,4,0,0
2020-10-07,สิงห์บุรี,0,0,0,0,0,0
2020-10-07,สุพรรณบุรี,0,6,0,6,0,0
2020-10-07,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-07,สุรินทร์,0,9,0,8,0,1
2020-10-07,สุโขทัย,0,3,0,3,0,0
2020-10-07,หนองคาย,0,3,0,3,0,0
2020-10-07,หนองบัวลำภู,0,3,0,3,0,0
2020-10-07,อำนาจเจริญ,0,2,0,1,0,0
2020-10-07,อุดรธานี,0,10,0,8,0,0
2020-10-07,อุตรดิตถ์,0,3,0,2,0,0
2020-10-07,อุทัยธานี,0,1,0,1,0,0
2020-10-07,อุบลราชธานี,0,15,0,13,0,0
2020-10-07,อ่างทอง,0,0,0,0,0,0
2020-10-07,เชียงราย,0,9,0,8,0,0
2020-10-07,เชียงใหม่,0,41,0,35,0,1
2020-10-07,เพชรบุรี,0,2,0,2,0,0
2020-10-07,เพชรบูรณ์,0,3,0,2,0,0
2020-10-07,เลย,0,5,0,5,0,0
2020-10-07,แพร่,0,1,0,1,0,0
2020-10-07,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-07,ไม่ระบุ,0,1,0,0,0,0
2020-10-08,กระบี่,0,20,0,13,0,0
2020-10-08,กรุงเทพมหานคร,3,1809,0,1300,0,25
2020-10-08,กาญจนบุรี,0,9,0,7,0,0
2020-10-08,กาฬสินธุ์,0,3,0,3,0,0
2020-10-08,กำแพงเพชร,0,0,0,0,0,0
2020-10-08,ขอนแก่น,0,6,0,5,0,0
2020-10-08,จันทบุรี,0,3,0,2,0,0
2020-10-08,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-08,ชลบุรี,4,307,0,71,0,2
2020-10-08,ชัยนาท,0,0,0,0,0,0
2020-10-08,ชัยภูมิ,0,3,0,2,0,0
2020-10-08,ชุมพร,0,21,0,21,0,3
2020-10-08,ตรัง,0,7,0,5,0,0
2020-10-08,ตราด,0,0,0,0,0,0
2020-10-08,ตาก,0,4,0,0,0,0
2020-10-08,นครนายก,0,2,0,2,0,0
2020-10-08,นครปฐม,0,22,0,18,0,0
2020-10-08,นครพนม,0,2,0,2,0,0
2020-10-08,นครราชสีมา,0,19,0,17,0,0
2020-10-08,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-08,นครสวรรค์,0,9,0,5,0,0
2020-10-08,นนทบุรี,0,171,0,142,0,3
2020-10-08,นราธิวาส,0,43,0,17,0,2
2020-10-08,น่าน,0,0,0,0,0,0
2020-10-08,บึงกาฬ,0,0,0,0,0,0
2020-10-08,บุรีรัมย์,0,14,0,10,0,1
2020-10-08,ปทุมธานี,0,41,0,37,0,2
2020-10-08,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-08,ปราจีนบุรี,0,9,0,8,0,1
2020-10-08,ปัตตานี,0,94,0,54,0,1
2020-10-08,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-08,พะเยา,0,3,0,3,0,1
2020-10-08,พังงา,0,2,0,2,0,0
2020-10-08,พัทลุง,0,14,0,14,0,0
2020-10-08,พิจิตร,0,0,0,0,0,0
2020-10-08,พิษณุโลก,0,6,0,5,0,0
2020-10-08,ภูเก็ต,0,227,0,209,0,3
2020-10-08,มหาสารคาม,0,1,0,1,0,1
2020-10-08,มุกดาหาร,0,4,0,4,0,0
2020-10-08,ยะลา,0,134,0,89,0,2
2020-10-08,ยโสธร,0,1,0,0,0,0
2020-10-08,ระนอง,0,0,0,0,0,0
2020-10-08,ระยอง,0,6,0,5,0,0
2020-10-08,ราชบุรี,0,7,0,4,0,0
2020-10-08,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-08,ลพบุรี,0,2,0,2,0,0
2020-10-08,ลำปาง,0,4,0,4,0,0
2020-10-08,ลำพูน,0,4,0,4,0,0
2020-10-08,ศรีสะเกษ,0,8,0,7,0,0
2020-10-08,สกลนคร,0,1,0,1,0,0
2020-10-08,สงขลา,0,134,0,84,0,0
2020-10-08,สตูล,0,18,0,0,0,0
2020-10-08,สมุทรปราการ,0,205,0,81,0,4
2020-10-08,สมุทรสงคราม,0,1,0,1,0,0
2020-10-08,สมุทรสาคร,0,14,0,14,0,1
2020-10-08,สระบุรี,0,5,0,4,0,0
2020-10-08,สระแก้ว,0,10,0,4,0,0
2020-10-08,สิงห์บุรี,0,0,0,0,0,0
2020-10-08,สุพรรณบุรี,0,6,0,6,0,0
2020-10-08,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-08,สุรินทร์,0,9,0,8,0,1
2020-10-08,สุโขทัย,0,3,0,3,0,0
2020-10-08,หนองคาย,0,3,0,3,0,0
2020-10-08,หนองบัวลำภู,0,3,0,3,0,0
2020-10-08,อำนาจเจริญ,0,2,0,1,0,0
2020-10-08,อุดรธานี,0,10,0,8,0,0
2020-10-08,อุตรดิตถ์,0,3,0,2,0,0
2020-10-08,อุทัยธานี,0,1,0,1,0,0
2020-10-08,อุบลราชธานี,0,15,0,13,0,0
2020-10-08,อ่างทอง,0,0,0,0,0,0
2020-10-08,เชียงราย,0,9,0,8,0,0
2020-10-08,เชียงใหม่,0,41,0,35,0,1
2020-10-08,เพชรบุรี,0,2,0,2,0,0
2020-10-08,เพชรบูรณ์,0,3,0,2,0,0
2020-10-08,เลย,0,5,0,5,0,0
2020-10-08,แพร่,0,1,0,1,0,0
2020-10-08,แม่ฮ่องสอน,0,5,0,3,0,0
2020-10-08,ไม่ระบุ,0,1,0,0,0,0
2020-10-09,กระบี่,0,20,0,13,0,0
2020-10-09,กรุงเทพมหานคร,3,1812,0,1300,0,25
2020-10-09,กาญจนบุรี,0,9,0,7,0,0
2020-10-09,กาฬสินธุ์,0,3,0,3,0,0
2020-10-09,กำแพงเพชร,0,0,0,0,0,0
2020-10-09,ขอนแก่น,0,6,0,5,0,0
2020-10-09,จันทบุรี,0,3,0,2,0,0
2020-10-09,ฉะเชิงเทรา,0,17,0,15,0,1
2020-10-09,ชลบุรี,0,307,0,71,0,2
2020-10-09,ชัยนาท,0,0,0,0,0,0
2020-10-09,ชัยภูมิ,0,3,0,2,0,0
2020-10-09,ชุมพร,0,21,0,21,0,3
2020-10-09,ตรัง,0,7,0,5,0,0
2020-10-09,ตราด,0,0,0,0,0,0
2020-10-09,ตาก,2,6,0,0,0,0
2020-10-09,นครนายก,0,2,0,2,0,0
2020-10-09,นครปฐม,0,22,0,18,0,0
2020-10-09,นครพนม,0,2,0,2,0,0
2020-10-09,นครราชสีมา,0,19,0,17,0,0
2020-10-09,นครศรีธรรมราช,0,12,0,10,0,1
2020-10-09,นครสวรรค์,0,9,0,5,0,0
2020-10-09,นนทบุรี,0,171,0,142,0,3
2020-10-09,นราธิวาส,0,43,0,17,0,2
2020-10-09,น่าน,0,0,0,0,0,0
2020-10-09,บึงกาฬ,0,0,0,0,0,0
2020-10-09,บุรีรัมย์,0,14,0,10,0,1
2020-10-09,ปทุมธานี,1,42,0,37,0,2
2020-10-09,ประจวบคีรีขันธ์,0,17,0,9,0,2
2020-10-09,ปราจีนบุรี,0,9,0,8,0,1
2020-10-09,ปัตตานี,0,94,0,54,0,1
2020-10-09,พระนครศรีอยุธยา,0,4,0,3,0,1
2020-10-09,พะเยา,0,3,0,3,0,1
2020-10-09,พังงา,0,2,0,2,0,0
2020-10-09,พัทลุง,0,14,0,14,0,0
2020-10-09,พิจิตร,0,0,0,0,0,0
2020-10-09,พิษณุโลก,0,6,0,5,0,0
2020-10-09,ภูเก็ต,0,227,0,209,0,3
2020-10-09,มหาสารคาม,0,1,0,1,0,1
2020-10-09,มุกดาหาร,0,4,0,4,0,0
2020-10-09,ยะลา,0,134,0,89,0,2
2020-10-09,ยโสธร,0,1,0,0,0,0
2020-10-09,ระนอง,0,0,0,0,0,0
2020-10-09,ระยอง,0,6,0,5,0,0
2020-10-09,ราชบุรี,0,7,0,4,0,0
2020-10-09,ร้อยเอ็ด,0,3,0,3,0,0
2020-10-09,ลพบุรี,0,2,0,2,0,0
2020-10-09,ลำปาง,0,4,0,4,0,0
2020-10-09,ลำพูน,0,4,0,4,0,0
2020-10-09,ศรีสะเกษ,0,8,0,7,0,0
2020-10-09,สกลนคร,0,1,0,1,0,0
2020-10-09,สงขลา,0,134,0,84,0,0
2020-10-09,สตูล,0,18,0,0,0,0
2020-10-09,สมุทรปราการ,0,205,0,81,0,4
2020-10-09,สมุทรสงคราม,0,1,0,1,0,0
2020-10-09,สมุทรสาคร,0,14,0,14,0,1
2020-10-09,สระบุรี,0,5,0,4,0,0
2020-10-09,สระแก้ว,0,10,0,4,0,0
2020-10-09,สิงห์บุรี,0,0,0,0,0,0
2020-10-09,สุพรรณบุรี,0,6,0,6,0,0
2020-10-09,สุราษฎร์ธานี,0,18,0,15,0,0
2020-10-09,สุรินทร์,0,9,0,8,0,1
2020-10-09,สุโขทัย,0,3,0,3,0,0
2020-10-09,หนองคาย,0,3,0,3,0,0
2020-10-09,หนองบัวลำภู,0,3,0,3,0,0
2020-10-09,อำนาจเจริญ,0,2,0,1,0,0
2020-10-09,อุดรธานี,0,10,0,8,0,0
2020-10-09,อุตรดิตถ์,0,3,0,2,0,0
2020-10-09,อุทัยธานี,0,1,0,1,0,0
2020-10-09,อุบลราชธานี,0,15,0,13,0,0
2020-10-09,อ่างทอง,0,0,0,0,0,0
2020-10-09,เชียงราย,0,9,0,8,0,0
2020-10-09,เชียงใหม่,0,41,0,35,0,1
2020-10-09,เพชรบุรี,0,2,0,2,0,0
2020-10-09,เพชรบูรณ์,0,3,0,2,0,0
